TIME_PERIOD,USDEUR,JPYEUR,GBPEUR,AUDEUR,CADEUR,CHFEUR,CNYEUR,SEKEUR,NZDEUR,MXNEUR,SGDEUR,HKDEUR,NOKEUR,KRWEUR,TRYEUR,RUBEUR,INREUR,BRLEUR,ZAREUR,PLNEUR,ARSEUR
2014-03-21,1.378,141.07,0.8357,1.5199,1.5435,1.2182,8.5792,8.8541,1.6146,18.2695,1.7567,10.696,8.3695,1488.64,3.0862,50.03,83.9547,3.2138,14.9968,4.1975,10.9561
2014-03-24,1.3774,141.05,0.8354,1.5091,1.5448,1.2197,8.532,8.8624,1.6118,18.1705,1.7516,10.6866,8.3495,1483.83,3.0829,49.6815,83.7287,3.1957,14.9449,4.1925,10.9721
2014-03-25,1.3789,141.22,0.8348,1.5069,1.5413,1.2197,8.5525,8.8576,1.6138,18.1256,1.7502,10.6959,8.34,1487.51,3.0751,49.3027,83.353,3.199,14.8605,4.1983,10.9836
2014-03-26,1.3791,141.25,0.8336,1.4934,1.5398,1.2216,8.5631,8.9032,1.6018,18.0986,1.7479,10.6995,8.332,1482.41,3.0445,48.8965,82.885,3.1784,14.7398,4.1803,11.04
2014-03-27,1.3758,140.75,0.8277,1.4899,1.5262,1.2187,8.5445,8.9191,1.5895,18.0405,1.7402,10.673,8.2655,1472.86,3.0055,49.0325,83.0178,3.1553,14.7295,4.1795,11.0098
2014-03-28,1.3759,140.9,0.8272,1.4886,1.5187,1.2186,8.5474,8.9312,1.5863,17.9924,1.7345,10.6741,8.2455,1470.08,3.0138,49.1646,82.9736,3.122,14.5839,4.1739,11.0134
2014-03-31,1.3788,142.42,0.8282,1.4941,1.5225,1.2194,8.5754,8.9483,1.5952,18.0147,1.7366,10.6973,8.255,1465.98,2.9693,48.78,82.5784,3.1276,14.5875,4.1719,11.0348
2014-04-01,1.379,142.53,0.8292,1.4929,1.5241,1.2178,8.5592,8.9002,1.5903,18.0263,1.738,10.6971,8.227,1460.04,2.9659,48.442,82.695,3.1338,14.6168,4.1779,11.0334
2014-04-02,1.3795,143.03,0.828,1.4905,1.5191,1.219,8.5568,8.9049,1.6091,18.0183,1.7395,10.7009,8.215,1459.29,2.9286,48.6943,82.5803,3.1212,14.6459,4.1768,11.0377
2014-04-03,1.3771,143.12,0.8297,1.4912,1.5172,1.2209,8.5537,8.9554,1.6149,18.0593,1.7395,10.6826,8.23,1456.88,2.9493,48.937,82.867,3.1356,14.6628,4.1727,11.014
2014-04-04,1.37,142.33,0.8267,1.481,1.51,1.2235,8.5109,8.9598,1.6025,17.9586,1.7326,10.628,8.2125,1444.51,2.929,48.465,82.47,3.1074,14.5524,4.165,10.9644
2014-04-07,1.3723,141.65,0.8271,1.4818,1.5084,1.2202,8.5266,8.9733,1.5983,17.9051,1.7314,10.6427,8.2405,1449.08,2.9103,48.9978,82.601,3.0843,14.4744,4.1746,10.9825
2014-04-08,1.3774,140.9,0.8242,1.476,1.5055,1.22,8.5353,8.9653,1.5885,17.8587,1.7263,10.6809,8.236,1445.29,2.8855,48.942,82.8162,3.0304,14.4149,4.1704,11.0199
2014-04-09,1.3794,140.73,0.82375,1.4727,1.5082,1.2184,8.5523,8.9953,1.589,18.0025,1.7251,10.695,8.2195,1432.26,2.9185,49.2924,82.9502,3.0459,14.4216,4.1708,11.0363
2014-04-10,1.3867,141.0,0.8272,1.4732,1.5118,1.218,8.6163,9.0518,1.5944,18.0132,1.7317,10.7512,8.216,1437.35,2.9092,49.206,83.4183,3.0442,14.415,4.1698,11.0947
2014-04-11,1.3872,140.69,0.8291,1.4772,1.5216,1.2161,8.6151,9.0754,1.6003,18.164,1.7342,10.7575,8.2605,1443.75,2.949,49.5665,83.4766,3.0667,14.5728,4.1837,11.0986
2014-04-14,1.3827,140.87,0.8274,1.4692,1.5163,1.2154,8.5997,9.0688,1.5962,18.0491,1.7314,10.7206,8.24,1439.66,2.941,49.5378,83.2058,3.0648,14.5156,4.1824,11.062
2014-04-15,1.3803,140.62,0.8251,1.4697,1.5171,1.2162,8.5868,9.0902,1.5932,18.0012,1.7283,10.7028,8.2295,1437.09,2.9369,49.7226,83.1389,3.0621,14.5027,4.1868,11.0435
2014-04-16,1.384,141.55,0.8239,1.4788,1.52,1.2169,8.6124,9.092,1.6098,18.0674,1.731,10.732,8.24,1437.17,2.9588,49.864,83.5237,3.0827,14.6138,4.1956,11.0731
2014-04-17,1.3855,141.57,0.8243,1.4822,1.5253,1.2175,8.6149,9.1091,1.6093,18.0988,1.7316,10.7437,8.2824,1439.3,2.9552,49.7618,83.582,3.104,14.5893,4.1937,11.0851
2014-04-22,1.3817,141.69,0.8205,1.4753,1.5218,1.2214,8.6175,9.0925,1.6057,18.0222,1.7357,10.7119,8.2615,1436.07,2.9568,49.3868,83.9659,3.0979,14.5917,4.1906,11.058
2014-04-23,1.3834,141.46,0.8239,1.4905,1.5249,1.2198,8.627,9.0829,1.6125,18.081,1.7391,10.7252,8.2715,1441.29,2.9739,49.412,84.5742,3.1039,14.6724,4.1926,11.0683
2014-04-24,1.382,141.63,0.823,1.4916,1.5237,1.2203,8.6381,9.069,1.6126,18.0648,1.738,10.7151,8.2785,1437.95,2.945,49.3237,84.4195,3.0621,14.6234,4.1914,11.0571
2014-04-25,1.3831,141.05,0.82285,1.4883,1.5239,1.2194,8.652,9.0927,1.6106,18.1549,1.7388,10.7235,8.2845,1439.73,2.9539,49.8275,83.9473,3.0836,14.7444,4.2028,11.0659
2014-04-28,1.3861,141.85,0.8228,1.4934,1.528,1.2181,8.6689,9.052,1.622,18.1815,1.7407,10.746,8.3145,1434.49,2.954,49.955,84.0392,3.1035,14.7439,4.2069,11.0899
2014-04-29,1.3826,142.03,0.8222,1.4916,1.5167,1.22,8.652,9.0555,1.6191,18.0903,1.7368,10.7196,8.281,1423.99,2.9321,49.157,83.5436,3.0683,14.6271,4.1994,11.0619
2014-04-30,1.385,142.07,0.823,1.4947,1.5191,1.22,8.6716,9.0723,1.6187,18.1532,1.7407,10.7379,8.272,1430.35,2.9328,49.4644,83.4324,3.1248,14.6293,4.2024,11.0811
2014-05-02,1.3862,142.06,0.8214,1.4971,1.52,1.2189,8.6772,9.0246,1.6026,18.0622,1.7375,10.7465,8.2355,1428.24,2.9152,49.65,83.4964,3.0894,14.543,4.2035,11.0906
2014-05-05,1.3874,141.44,0.82293,1.4975,1.5242,1.2174,8.6645,9.0844,1.5996,18.0938,1.7343,10.7557,8.2605,1427.24,2.9132,49.7115,83.38,3.0909,14.5833,4.2087,11.0999
2014-05-06,1.3945,141.89,0.82115,1.4932,1.5232,1.2169,8.6829,9.0666,1.5909,18.1675,1.7387,10.8103,8.242,1431.82,2.9183,49.423,83.806,3.1202,14.644,4.2019,11.1577
2014-05-07,1.3927,141.68,0.8207,1.4909,1.5164,1.2186,8.6833,9.0497,1.6035,18.1319,1.7396,10.7957,8.2235,1424.96,2.9133,49.186,83.6525,3.1037,14.636,4.1998,11.1444
2014-05-08,1.3953,141.95,0.8233,1.4857,1.5175,1.2178,8.6891,9.0439,1.6122,18.0859,1.7397,10.8159,8.178,1426.66,2.8975,48.955,83.6385,3.0902,14.466,4.1932,11.1634
2014-05-09,1.3781,140.14,0.81725,1.4714,1.4925,1.2186,8.5821,9.0189,1.5957,17.8653,1.7215,10.6826,8.137,1413.41,2.8662,48.527,82.7205,3.0506,14.2775,4.1823,11.0255
2014-05-12,1.3765,140.31,0.81515,1.4684,1.4976,1.2211,8.5851,9.0155,1.5955,17.8126,1.7215,10.6702,8.1395,1410.66,2.8634,48.386,82.6588,3.0485,14.2285,4.1818,11.0148
2014-05-13,1.3703,140.25,0.81395,1.4625,1.4935,1.2201,8.5375,8.991,1.585,17.7166,1.7167,10.6222,8.13,1401.13,2.8393,47.8174,81.7015,3.0359,14.1415,4.1854,10.9795
2014-05-14,1.3719,139.65,0.8177,1.4597,1.4958,1.2199,8.5453,8.999,1.5827,17.7335,1.7145,10.6346,8.1165,1409.91,2.8519,47.66,81.5807,3.0422,14.1824,4.1884,11.0037
2014-05-15,1.3659,139.17,0.8152,1.4589,1.4845,1.2227,8.509,8.974,1.5786,17.644,1.7108,10.5882,8.105,1401.78,2.8466,47.445,80.9842,3.0197,14.1337,4.1792,10.9555
2014-05-16,1.3696,138.95,0.8148,1.4633,1.4897,1.221,8.5379,9.0122,1.5862,17.7336,1.7136,10.6169,8.1505,1403.58,2.8755,47.692,80.6914,3.0353,14.2219,4.1904,11.0356
2014-05-19,1.3715,138.79,0.8146,1.4654,1.4904,1.2228,8.5545,9.0461,1.5872,17.7157,1.7136,10.6317,8.1355,1401.67,2.8791,47.3682,80.2,3.0395,14.2635,4.1868,11.055
2014-05-20,1.3702,138.88,0.814,1.4797,1.4921,1.2223,8.547,9.0294,1.5978,17.7229,1.716,10.6225,8.136,1404.75,2.8934,47.3166,80.3485,3.0362,14.3419,4.1893,11.0513
2014-05-21,1.3676,138.18,0.8094,1.4819,1.4908,1.2216,8.5253,9.0008,1.5968,17.6564,1.7139,10.6029,8.139,1404.45,2.8841,47.0732,80.3875,3.0288,14.2463,4.1888,11.0226
2014-05-22,1.3668,138.96,0.8104,1.4799,1.4915,1.2215,8.5224,8.9944,1.5963,17.6734,1.7119,10.5973,8.12,1400.72,2.8697,46.8738,79.9031,3.0258,14.195,4.1765,11.0157
2014-05-23,1.363,138.92,0.80935,1.4782,1.4858,1.221,8.502,9.06,1.5957,17.5738,1.7074,10.5658,8.1305,1396.88,2.8471,46.5079,79.7472,3.0229,14.1149,4.1631,10.9869
2014-05-26,1.3635,138.97,0.8099,1.4761,1.4812,1.221,8.5071,9.0371,1.5955,17.5305,1.7085,10.5718,8.1245,1396.64,2.8467,46.6175,80.0579,3.0288,14.109,4.155,10.9908
2014-05-27,1.3638,139.01,0.811,1.4737,1.4796,1.2221,8.5228,9.0393,1.5954,17.5678,1.7135,10.5737,8.1185,1396.31,2.864,46.9447,80.246,3.0422,14.226,4.1637,10.9967
2014-05-28,1.3608,138.73,0.8125,1.4745,1.4781,1.2225,8.5122,9.032,1.6039,17.5298,1.7096,10.5497,8.102,1390.72,2.8616,46.9764,80.1885,3.0569,14.2843,4.1564,10.9721
2014-05-29,1.3612,138.34,0.8145,1.4648,1.4774,1.221,8.4925,9.0255,1.6034,17.5023,1.7076,10.5535,8.1106,1388.96,2.85,47.2055,80.276,3.0363,14.1994,4.1446,10.991
2014-05-30,1.3607,138.36,0.8131,1.4635,1.4745,1.2204,8.5025,9.0823,1.6057,17.4833,1.7059,10.5491,8.1425,1389.22,2.8498,47.3097,80.402,3.0315,14.2516,4.1411,10.9866
2014-06-02,1.3611,138.94,0.8129,1.4714,1.4786,1.2214,8.5043,9.1027,1.6073,17.5248,1.7093,10.5536,8.1605,1393.84,2.8543,47.4905,80.5176,3.058,14.4684,4.1393,10.9956
2014-06-03,1.3645,139.64,0.8147,1.4731,1.4888,1.2216,8.5337,9.1044,1.6122,17.6355,1.7135,10.5791,8.1815,1396.84,2.8765,47.8104,81.063,3.0909,14.6422,4.148,11.0258
2014-06-04,1.3627,139.78,0.813,1.4695,1.4893,1.2204,8.518,9.074,1.6199,17.6444,1.7133,10.5649,8.1655,1397.56,2.8876,47.93,80.9065,3.106,14.6511,4.1454,11.0283
2014-06-05,1.3567,139.24,0.8103,1.4608,1.4842,1.22,8.4839,9.0285,1.6068,17.4946,1.7055,10.5181,8.136,1385.96,2.8606,47.2404,80.3058,3.0873,14.4935,4.1181,10.9981
2014-06-06,1.3642,139.71,0.8108,1.4613,1.4902,1.2185,8.5271,9.0674,1.6009,17.5402,1.7085,10.5762,8.1495,1392.02,2.8529,47.333,80.7368,3.0779,14.5523,4.1153,11.078
2014-06-09,1.3608,139.39,0.80985,1.4545,1.4861,1.2193,8.4932,9.0795,1.599,17.5951,1.7012,10.5483,8.0997,1382.37,2.8325,46.6685,80.405,3.0488,14.4144,4.0997,11.081
2014-06-10,1.3547,138.63,0.8075,1.4458,1.4784,1.2188,8.4329,9.0686,1.5909,17.6694,1.6938,10.5011,8.089,1378.02,2.8274,46.5798,80.216,3.0207,14.5132,4.1058,11.011
2014-06-11,1.3547,138.19,0.807,1.4419,1.4749,1.2179,8.4376,9.0467,1.5831,17.6653,1.6936,10.5012,8.1085,1377.96,2.846,46.5863,80.3554,3.0194,14.5603,4.1138,11.013
2014-06-12,1.3528,138.12,0.8039,1.4383,1.469,1.2174,8.4127,9.0637,1.5591,17.5769,1.6879,10.4863,8.1085,1375.88,2.8498,46.452,80.0114,3.0216,14.4648,4.104,10.9956
2014-06-13,1.3534,138.08,0.7979,1.4414,1.4683,1.2178,8.4018,9.0232,1.5634,17.6047,1.6922,10.4909,8.1255,1379.66,2.8752,46.6002,80.913,3.0289,14.5789,4.1265,10.9998
2014-06-16,1.3532,137.81,0.7974,1.4426,1.4724,1.2176,8.4248,9.0005,1.5611,17.6505,1.6927,10.4893,8.119,1380.77,2.8979,46.9129,81.422,3.0187,14.5266,4.1425,11.0025
2014-06-17,1.3568,138.4,0.7994,1.4492,1.4742,1.2188,8.4491,9.0058,1.5651,17.6906,1.6982,10.5174,8.13,1386.98,2.8972,47.1895,81.5844,3.0322,14.5637,4.1371,11.0315
2014-06-18,1.3563,138.65,0.8005,1.4525,1.4742,1.218,8.4506,9.007,1.5646,17.7512,1.6986,10.5132,8.1695,1386.42,2.9086,46.8889,81.8256,3.0657,14.5885,4.1444,11.024
2014-06-19,1.362,138.82,0.79985,1.4478,1.4749,1.217,8.4881,9.0885,1.5622,17.6774,1.7003,10.5566,8.314,1387.13,2.9025,46.694,81.7677,3.0426,14.5054,4.1326,11.0703
2014-06-20,1.3588,138.68,0.7975,1.4456,1.4694,1.2169,8.46,9.149,1.5623,17.6787,1.699,10.5322,8.342,1386.93,2.9121,46.6935,81.7909,3.0331,14.5523,4.1606,11.0477
2014-06-23,1.3596,138.46,0.7994,1.4405,1.4594,1.2167,8.4643,9.1283,1.5573,17.6486,1.6972,10.5385,8.324,1385.25,2.9044,46.5038,81.7874,3.0261,14.4086,4.1498,11.0542
2014-06-24,1.3618,138.8,0.8015,1.449,1.4615,1.2173,8.4852,9.1516,1.5639,17.73,1.7012,10.5561,8.3035,1387.0,2.9065,46.055,81.8714,3.0212,14.3666,4.154,11.0758
2014-06-25,1.3615,138.73,0.80225,1.4539,1.462,1.2168,8.4884,9.1734,1.5652,17.7689,1.7028,10.5537,8.3585,1387.97,2.9135,45.9875,81.8704,3.0133,14.4494,4.1504,11.0734
2014-06-26,1.3606,138.49,0.7991,1.446,1.4577,1.2164,8.4696,9.1841,1.5531,17.7164,1.7015,10.5475,8.3565,1382.84,2.9,45.8775,81.8809,3.0112,14.4987,4.1431,11.066
2014-06-27,1.362,138.09,0.79965,1.446,1.4556,1.2162,8.4689,9.1962,1.5542,17.7087,1.7015,10.5573,8.368,1380.96,2.8944,45.8969,81.863,2.9905,14.4394,4.1522,11.0737
2014-06-30,1.3658,138.44,0.8015,1.4537,1.4589,1.2156,8.4722,9.1762,1.5626,17.7124,1.7047,10.5858,8.4035,1382.04,2.8969,46.3779,82.2023,3.0002,14.4597,4.1568,11.1064
2014-07-01,1.3688,138.98,0.7981,1.4479,1.4587,1.2138,8.4883,9.16,1.5624,17.7759,1.7054,10.6083,8.438,1384.55,2.9066,46.895,82.2307,3.0349,14.5848,4.1582,11.1304
2014-07-02,1.3656,138.65,0.7958,1.4447,1.4535,1.2137,8.4816,9.1574,1.5568,17.6777,1.7013,10.5835,8.425,1377.92,2.9053,46.756,81.3283,3.0113,14.6314,4.1456,11.104
2014-07-03,1.3646,139.06,0.7965,1.4552,1.453,1.2147,8.4769,9.3286,1.5563,17.7357,1.7008,10.577,8.481,1376.98,2.9102,46.705,81.3916,3.0388,14.7099,4.1471,11.1051
2014-07-04,1.3588,138.67,0.7926,1.4529,1.4451,1.216,8.4314,9.3129,1.5548,17.6284,1.6928,10.5311,8.4115,1372.56,2.8939,46.745,81.1679,3.0089,14.6051,4.1394,11.06
2014-07-07,1.3592,138.53,0.79385,1.4522,1.4466,1.2155,8.4325,9.3098,1.5547,17.6417,1.6944,10.5342,8.402,1375.1,2.8967,46.9781,81.5757,3.0137,14.6821,4.1432,11.0622
2014-07-08,1.3589,138.26,0.79385,1.4459,1.4508,1.2155,8.428,9.2977,1.548,17.6589,1.6898,10.5317,8.3965,1375.88,2.8902,46.5133,81.2529,3.0196,14.529,4.1344,11.0594
2014-07-09,1.3603,138.38,0.79555,1.4486,1.4506,1.2158,8.4343,9.2585,1.5466,17.6839,1.6906,10.5426,8.4035,1377.32,2.8927,46.403,81.2983,3.0133,14.562,4.1284,11.07
2014-07-10,1.3604,137.87,0.79505,1.452,1.4515,1.2143,8.4401,9.2168,1.5451,17.7042,1.6911,10.5431,8.377,1380.61,2.8997,46.3325,81.9043,3.0238,14.6176,4.142,11.0743
2014-07-11,1.3595,137.75,0.7941,1.4463,1.4466,1.2143,8.4353,9.2176,1.5417,17.6718,1.6865,10.5363,8.377,1385.87,2.8856,46.4237,81.5686,3.0251,14.5806,4.1427,11.07
2014-07-14,1.3627,138.29,0.7966,1.45,1.4619,1.2139,8.4566,9.2482,1.5457,17.696,1.6897,10.5611,8.41,1388.46,2.8881,46.7905,81.8301,3.0231,14.5806,4.1388,11.1087
2014-07-15,1.3613,138.28,0.7931,1.4522,1.4611,1.2142,8.4448,9.2564,1.5465,17.652,1.6905,10.5501,8.4305,1397.96,2.8878,46.7311,81.8277,3.0166,14.537,4.1408,11.0919
2014-07-16,1.3532,137.73,0.7903,1.448,1.4564,1.2156,8.3976,9.2495,1.5548,17.5179,1.6816,10.4881,8.385,1393.23,2.8711,46.551,81.3003,3.0047,14.4569,4.1373,11.0259
2014-07-17,1.3525,137.27,0.7909,1.4426,1.4537,1.2147,8.392,9.247,1.5569,17.5047,1.6794,10.4831,8.3825,1390.59,2.876,47.259,81.3833,3.0175,14.5073,4.144,11.0199
2014-07-18,1.3525,137.07,0.79155,1.4407,1.4533,1.2144,8.3971,9.2282,1.558,17.5189,1.6789,10.4835,8.3575,1392.53,2.875,47.4,81.6099,3.0228,14.4211,4.1476,11.0195
2014-07-21,1.3518,136.97,0.7915,1.4407,1.4524,1.2144,8.3956,9.2592,1.5553,17.5369,1.6774,10.4789,8.3975,1388.26,2.8662,47.4681,81.5203,3.0101,14.3647,4.1511,11.0135
2014-07-22,1.3481,136.93,0.7905,1.4368,1.4502,1.2151,8.3655,9.2414,1.5564,17.4926,1.673,10.4499,8.344,1382.35,2.8574,47.083,81.1826,2.9966,14.3199,4.1473,11.0048
2014-07-23,1.3465,136.51,0.7908,1.4248,1.4436,1.215,8.3475,9.2016,1.5501,17.4173,1.6674,10.4362,8.3235,1378.93,2.8204,46.9397,80.8573,2.9864,14.1759,4.134,11.0002
2014-07-24,1.3472,136.97,0.79215,1.4272,1.4449,1.2152,8.3464,9.2102,1.5679,17.4368,1.6688,10.4412,8.361,1385.96,2.8194,47.108,81.0071,2.9884,14.138,4.1408,11.0046
2014-07-25,1.344,136.97,0.79115,1.4289,1.4472,1.2152,8.3272,9.1661,1.5728,17.4162,1.6682,10.416,8.3395,1380.11,2.8145,47.1871,80.7677,2.9968,14.1489,4.1435,10.9778
2014-07-28,1.3433,136.74,0.79055,1.4275,1.452,1.215,8.311,9.1523,1.5703,17.4092,1.6674,10.4107,8.3365,1379.01,2.8204,47.5507,80.6813,2.9952,14.1523,4.1437,10.9721
2014-07-29,1.3429,137.04,0.7924,1.4303,1.4529,1.2152,8.2996,9.1801,1.5776,17.4762,1.6674,10.4081,8.362,1376.76,2.8259,47.8542,80.805,2.9905,14.2225,4.1516,10.9808
2014-07-30,1.3401,137.05,0.7917,1.431,1.4572,1.2165,8.271,9.2272,1.5746,17.5305,1.6667,10.3859,8.377,1373.22,2.8504,47.767,80.5256,2.9963,14.2273,4.1516,10.9694
2014-07-31,1.3379,137.66,0.7928,1.4396,1.461,1.2169,8.2621,9.2261,1.5761,17.6355,1.6681,10.3689,8.405,1378.5,2.8551,47.522,81.017,3.0156,14.2861,4.1691,10.9514
2014-08-01,1.3395,137.92,0.7961,1.4431,1.4635,1.2163,8.2774,9.2205,1.5801,17.7517,1.6721,10.3811,8.439,1389.24,2.8795,47.9648,82.025,3.0546,14.4015,4.1888,11.0023
2014-08-04,1.3422,137.72,0.7972,1.4408,1.466,1.2167,8.2939,9.2563,1.5771,17.705,1.6732,10.4021,8.4285,1386.25,2.8658,48.0252,81.787,3.0264,14.3492,4.1716,11.054
2014-08-05,1.3382,137.46,0.7939,1.4365,1.4655,1.2175,8.2578,9.2066,1.5726,17.6826,1.6681,10.3711,8.3865,1380.61,2.8518,47.9809,81.4696,3.0355,14.3004,4.1747,11.0552
2014-08-06,1.3345,136.58,0.79285,1.4329,1.4643,1.2152,8.2245,9.2454,1.5795,17.7502,1.6681,10.3414,8.4105,1381.98,2.8874,48.3508,82.045,3.0584,14.3597,4.2045,11.0263
2014-08-07,1.3368,136.76,0.794,1.4414,1.4615,1.215,8.2359,9.2334,1.5783,17.6959,1.673,10.3613,8.37,1385.3,2.89,48.6417,81.8556,3.0406,14.3322,4.2038,11.0503
2014-08-08,1.3388,136.45,0.7967,1.4419,1.4614,1.2137,8.2446,9.244,1.5791,17.7284,1.6751,10.3772,8.36,1381.25,2.892,48.579,81.9212,3.0632,14.3352,4.201,11.0638
2014-08-11,1.3386,136.72,0.7976,1.4443,1.4663,1.2134,8.2387,9.1941,1.582,17.7083,1.6731,10.3774,8.279,1379.21,2.8783,48.295,81.8355,3.0476,14.3043,4.1991,11.0654
2014-08-12,1.3346,136.49,0.7955,1.4406,1.4614,1.2138,8.217,9.1817,1.5835,17.6134,1.6693,10.345,8.2425,1372.34,2.8893,48.2382,81.811,3.0458,14.2288,4.206,11.03
2014-08-13,1.336,136.89,0.7997,1.4375,1.4593,1.2135,8.2216,9.1884,1.5825,17.5363,1.6701,10.3555,8.2375,1376.14,2.883,48.4324,81.83,3.0374,14.1787,4.1945,11.0404
2014-08-14,1.3373,136.99,0.8016,1.4354,1.4565,1.2124,8.2287,9.1842,1.573,17.528,1.666,10.3655,8.226,1364.74,2.8836,48.0355,81.3513,3.0463,14.1157,4.1799,11.0601
2014-08-15,1.3388,137.33,0.80215,1.4362,1.4593,1.2114,8.2372,9.1542,1.5755,17.467,1.6656,10.3765,8.2205,1362.35,2.8918,48.1435,81.4881,3.0283,14.1087,4.1805,11.0792
2014-08-18,1.3383,137.22,0.8002,1.436,1.4559,1.2107,8.2267,9.1633,1.5766,17.4728,1.6659,10.3728,8.2315,1361.82,2.9014,48.232,81.435,3.0191,14.2015,4.1883,11.0748
2014-08-19,1.3354,137.12,0.80265,1.4298,1.4568,1.2104,8.2022,9.1529,1.5787,17.4323,1.6628,10.3499,8.1975,1359.96,2.8929,48.3057,81.1032,3.0211,14.1996,4.1893,11.0507
2014-08-20,1.3284,137.23,0.7981,1.4295,1.4549,1.2106,8.1562,9.1651,1.5836,17.3788,1.6594,10.2959,8.2035,1358.26,2.8866,48.1988,80.645,2.9932,14.1898,4.1828,11.0031
2014-08-21,1.3262,137.71,0.79925,1.4283,1.454,1.2109,8.1613,9.1695,1.5829,17.3845,1.6581,10.2781,8.163,1356.31,2.891,48.1708,80.4619,2.9979,14.1937,4.1891,11.0373
2014-08-22,1.3267,137.7,0.8003,1.4248,1.4537,1.21,8.1624,9.1532,1.5767,17.3944,1.6555,10.2822,8.1495,1351.3,2.8966,48.049,80.2952,3.0177,14.2172,4.1863,11.136
2014-08-25,1.32,137.13,0.79567,1.4175,1.4457,1.2087,8.1242,9.1489,1.5787,17.3243,1.6492,10.2303,8.1515,1346.49,2.8758,47.7272,79.9326,3.0069,14.1174,4.1785,11.0781
2014-08-26,1.3192,137.15,0.79605,1.4157,1.4465,1.2086,8.1265,9.1563,1.583,17.2974,1.6474,10.2243,8.146,1341.15,2.8615,47.684,79.8327,3.0136,14.0825,4.1828,11.0707
2014-08-27,1.3177,136.88,0.794,1.4102,1.4372,1.2068,8.0952,9.1608,1.5735,17.2217,1.6433,10.2123,8.1555,1336.71,2.8425,47.4986,79.6565,2.9722,14.0324,4.1967,11.0577
2014-08-28,1.3178,136.68,0.7945,1.4079,1.429,1.206,8.0934,9.199,1.5717,17.2675,1.6459,10.2131,8.1525,1338.21,2.8549,48.447,79.8982,2.9732,14.041,4.2145,11.0768
2014-08-29,1.3188,137.11,0.7953,1.4123,1.4314,1.2061,8.1018,9.1658,1.5752,17.2664,1.6456,10.2208,8.1465,1337.97,2.8506,48.7406,79.81,2.96,14.019,4.2171,11.0799
2014-09-01,1.3133,136.97,0.79025,1.4059,1.4266,1.2072,8.0679,9.1921,1.566,17.1822,1.6404,10.1783,8.133,1330.2,2.8367,48.9815,79.5006,2.9375,14.0027,4.2082,11.0334
2014-09-02,1.3115,137.63,0.7933,1.4129,1.4307,1.2072,8.063,9.2018,1.5746,17.2207,1.6441,10.1645,8.122,1335.88,2.8511,49.1505,79.5949,2.9553,14.0767,4.2141,11.0205
2014-09-03,1.3151,138.11,0.79855,1.4094,1.4336,1.2078,8.0772,9.1969,1.5802,17.2022,1.6469,10.1923,8.1605,1341.18,2.8427,48.4385,79.4518,2.9397,14.0505,4.1905,11.0475
2014-09-04,1.3015,136.89,0.7932,1.3927,1.416,1.2055,7.9896,9.157,1.5665,17.0223,1.6306,10.087,8.1175,1325.56,2.8047,48.2042,78.4199,2.9176,13.8787,4.1854,10.9528
2014-09-05,1.2948,136.27,0.79455,1.3826,1.4085,1.2064,7.9515,9.1813,1.5613,17.0195,1.6252,10.035,8.137,1327.73,2.8072,47.834,78.2141,2.9079,13.9042,4.1932,10.8783
2014-09-08,1.2947,136.32,0.80235,1.387,1.4119,1.2069,7.9517,9.1732,1.559,16.912,1.6248,10.0342,8.154,1328.16,2.8032,48.085,78.004,2.9041,13.9193,4.177,10.8955
2014-09-09,1.2902,136.9,0.8005,1.3903,1.4163,1.206,7.9177,9.1708,1.558,17.0106,1.6268,9.9996,8.1715,1335.06,2.8371,47.8535,78.1926,2.9374,14.0941,4.203,10.8441
2014-09-10,1.2929,137.9,0.80125,1.4146,1.4213,1.2072,7.9252,9.1819,1.5724,17.1135,1.635,10.0204,8.2005,1337.49,2.8505,48.212,78.8087,2.9625,14.1847,4.2032,10.8639
2014-09-11,1.2928,138.38,0.7958,1.4182,1.4236,1.21,7.9245,9.1945,1.5794,17.0953,1.6346,10.02,8.2035,1341.49,2.844,48.567,78.8026,2.9671,14.1981,4.1986,10.86
2014-09-12,1.2931,138.72,0.7966,1.4283,1.43,1.2089,7.9312,9.2308,1.5835,17.1271,1.6314,10.0223,8.2405,1338.42,2.8507,49.0034,78.597,2.9828,14.1961,4.1977,10.8627
2014-09-15,1.2911,138.48,0.79495,1.4311,1.4313,1.2099,7.9317,9.2329,1.5812,17.0879,1.6336,10.0071,8.275,1341.07,2.8584,49.3255,78.9211,3.0186,14.234,4.198,10.8465
2014-09-16,1.2949,138.67,0.7992,1.434,1.4297,1.2085,7.9578,9.2376,1.5866,17.126,1.6326,10.037,8.279,1341.66,2.8635,50.016,79.0867,3.0322,14.1811,4.1956,10.8794
2014-09-17,1.2956,139.05,0.7936,1.4302,1.4218,1.2101,7.9546,9.2634,1.5857,17.0802,1.6371,10.0425,8.304,1341.81,2.862,49.7251,78.9268,3.0247,14.184,4.1876,10.8847
2014-09-18,1.2872,140.11,0.7883,1.439,1.4159,1.2086,7.9056,9.1928,1.5882,17.0799,1.6341,9.9775,8.1895,1345.51,2.8745,49.5097,78.5745,3.0605,14.2162,4.193,10.8138
